cohort	base	train_task	seed	method	label	checkpoint	path	source	baseline	control	target	score_manifest	variant_manifest	generation_manifest	evaluation_config	score_magicoder	score_metamath	score_tulu	score_commonsense	off_score	forgetting_gap	target_gain	off_gain	forgetting_reduction
joint_flat_hns	Qwen3-8B	tulu	42	hns_f4_s1	tulu__seed42__hns_f4_s1	Qwen3-8B/tulu/seed42	/dataset1/zailong/runs/peft-sft-lab/hns-step-grid-2x4-20260912/adapters/Qwen3-8B/tulu/hns_f4_s1	/dataset1/zailong/models/spectral-surgery/Qwen3-8B-InstructionFollowing-LoRA	False	False	70.79482439926062	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	82.92682926829268	88.70356330553449	70.79482439926062	84.457699756602	85.36269744347639	0.0	2.9574861367837144	-0.6553673074048021	0.0
joint_flat_hns	Qwen3-8B	magicoder	43	original_lora	magicoder__seed43__original_lora	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	True	False	62.80487804878049	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	62.80487804878049	82.56254738438211	66.91312384473198	83.80252203736919	77.75939775549442	1.985624576956435	0.0	0.0	0.0
joint_flat_hns	Qwen3-8B	magicoder	43	flat_fro	magicoder__seed43__flat_fro	Qwen3-8B/magicoder/seed43	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_three_seed_20260913/adapters/Qwen3-8B/seed43/magicoder/flat_fro	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	76.21951219512195	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	76.21951219512195	87.79378316906747	70.79482439926062	83.87562970588966	80.82141242473925	0.0	13.414634146341463	3.0620146692448316	1.985624576956435
joint_flat_hns	Qwen3-8B	magicoder	43	flat_nuclear	magicoder__seed43__flat_nuclear	Qwen3-8B/magicoder/seed43	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_three_seed_20260913/adapters/Qwen3-8B/seed43/magicoder/flat_nuclear	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	73.17073170731707	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	73.17073170731707	88.62774829416225	70.97966728280961	83.47686059999856	81.02809205899014	0.0	10.365853658536587	3.268694303495721	1.985624576956435
joint_flat_hns	Qwen3-8B	magicoder	43	hns_f4_s1	magicoder__seed43__hns_f4_s1	Qwen3-8B/magicoder/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/magicoder/hns_f4_s1	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/magicoder	False	False	74.39024390243902	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	74.39024390243902	88.77937831690674	71.34935304990758	83.4453448407783	81.1913587358642	0.0	11.585365853658537	3.43196098036978	1.985624576956435
joint_flat_hns	Qwen3-8B	metamath	43	original_lora	metamath__seed43__original_lora	Qwen3-8B/metamath/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/metamath	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/metamath	True	False	84.00303260045489	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	57.92682926829268	84.00303260045489	67.65249537892791	83.41748043941848	69.66560169554636	3.5232856949641636	0.0	0.0	0.0
joint_flat_hns	Qwen3-8B	metamath	43	flat_fro	metamath__seed43__flat_fro	Qwen3-8B/metamath/seed43	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_three_seed_20260913/adapters/Qwen3-8B/seed43/metamath/flat_fro	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/metamath	False	False	87.26307808946171	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	67.6829268292683	87.26307808946171	72.2735674676525	84.6856770766766	74.88072379119913	0.0	3.260045489006828	5.215122095652774	3.5232856949641636
joint_flat_hns	Qwen3-8B	metamath	43	flat_nuclear	metamath__seed43__flat_nuclear	Qwen3-8B/metamath/seed43	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_three_seed_20260913/adapters/Qwen3-8B/seed43/metamath/flat_nuclear	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/metamath	False	False	87.03563305534496	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	73.78048780487805	87.03563305534496	71.1645101663586	84.64785909915585	76.5309523567975	0.0	3.0326004548900727	6.865350661251142	3.5232856949641636
joint_flat_hns	Qwen3-8B	metamath	43	hns_f4_s1	metamath__seed43__hns_f4_s1	Qwen3-8B/metamath/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/metamath/hns_f4_s1	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/metamath	False	False	86.8081880212282	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	73.17073170731707	86.8081880212282	72.08872458410352	84.6918197379783	76.65042534313297	0.0	2.8051554207733176	6.984823647586609	3.5232856949641636
joint_flat_hns	Qwen3-8B	tulu	43	original_lora	tulu__seed43__original_lora	Qwen3-8B/tulu/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/tulu	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/tulu	True	False	66.17375231053605	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	81.70731707317073	89.15845337376801	66.17375231053605	84.50849771986391	85.12475605560088	0.0	0.0	0.0	0.0
joint_flat_hns	Qwen3-8B	tulu	43	flat_fro	tulu__seed43__flat_fro	Qwen3-8B/tulu/seed43	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_three_seed_20260913/adapters/Qwen3-8B/seed43/tulu/flat_fro	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/tulu	False	False	71.34935304990758	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	81.70731707317073	89.31008339651251	71.34935304990758	84.54151636965935	85.1863056131142	0.0	5.175600739371532	0.0615495575133167	0.0
joint_flat_hns	Qwen3-8B	tulu	43	flat_nuclear	tulu__seed43__flat_nuclear	Qwen3-8B/tulu/seed43	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_three_seed_20260913/adapters/Qwen3-8B/seed43/tulu/flat_nuclear	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/tulu	False	False	72.2735674676525	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	81.09756097560977	89.61334344200151	72.2735674676525	84.64082575125546	85.11724338962226	0.0	6.099815157116453	-0.007512665978623545	0.0
joint_flat_hns	Qwen3-8B	tulu	43	hns_f4_s1	tulu__seed43__hns_f4_s1	Qwen3-8B/tulu/seed43	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/hns_step_grid/adapters/Qwen3-8B/tulu/hns_f4_s1	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed43/lora/tulu	False	False	72.45841035120148	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	80.48780487804879	89.76497346474602	72.45841035120148	84.60833296815858	84.9537037703178	0.0	6.284658040665434	-0.17105228528308203	0.0
joint_flat_hns	Qwen3-8B	magicoder	44	original_lora	magicoder__seed44__original_lora	Qwen3-8B/magicoder/seed44	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed44/lora/magicoder	/dataset1/zailong/runs/peft-sft-lab/hns-training-seeds-3task-20260912/Qwen3-8B/seed44/lora/magicoder	True	False	64.63414634146342	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/score_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_variant_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/eval/Qwen3-8B/generation_manifest.json	/dataset1/zailong/workspace/peft-sft-lab/reports/posthoc_flat_dghard_forgetting_three_seed_20260913/Qwen3-8B_task_config.json	64.63414634146342	84.07884761182714	68.02218114602587	83.55814378780792	78.55305751522032	1.1105054007101292	0.0	0.0	0.0
